Time,Rain,forecast
1991-04-01,97.0,107.75727176061835
1991-05-01,113.4,249.80087403504834
1991-06-01,1096.1,628.9144299639566
1991-07-01,905.5,720.1294629969043
1991-08-01,465.5,418.49513672066007
1991-09-01,48.5,207.34700839592853
1991-10-01,307.8,276.2330411440886
1991-11-01,99.9,173.22820979313659
1991-12-01,2.3,40.625467200574725
1992-01-01,2.4,15.335615607687254
1992-02-01,0.9,27.527013111960606
1992-03-01,0.1,40.157538684337204
1992-04-01,43.0,99.55964248644162
1992-05-01,218.4,239.9539378989695
1992-06-01,819.3,663.8064720354279
1992-07-01,767.8,741.8383475144844
1992-08-01,508.0,433.15437825702685
1992-09-01,297.5,218.28589676479288
1992-10-01,290.7,280.12856566162753
1992-11-01,287.6,153.58443880640743
1992-12-01,3.7,34.3372182093402
1993-01-01,0.0,13.197030956213588
1993-02-01,17.8,17.06428212842218
1993-03-01,20.1,39.7082187509284
1993-04-01,66.5,108.68428509934131
1993-05-01,159.0,232.04732711322555
1993-06-01,657.1,689.691842160605
1993-07-01,776.1,751.4880535395051
1993-08-01,301.9,435.808179507069
1993-09-01,88.0,221.70406037456956
1993-10-01,431.2,280.693676769962
1993-11-01,153.8,179.21414136784287
1993-12-01,46.2,29.34345324492981
1994-01-01,24.3,0.5902797269800245
1994-02-01,27.1,13.12090112517371
1994-03-01,18.1,31.325651706961253
1994-04-01,154.5,86.87663888415184
1994-05-01,141.3,227.35023049038372
1994-06-01,845.0,674.4956915258621
1994-07-01,955.5,723.9020956280752
1994-08-01,479.9,434.03688105710006
1994-09-01,212.6,201.81894894388108
1994-10-01,428.4,286.41603416074804
1994-11-01,117.6,179.76343666282844
1994-12-01,6.5,45.17691160713284
1995-01-01,10.3,8.997715008498126
1995-02-01,6.5,30.802803621541628
1995-03-01,37.3,43.06771073550455
1995-04-01,134.9,109.12473067458136
1995-05-01,355.6,211.4822097659009
1995-06-01,493.4,668.8524257997628
1995-07-01,702.5,725.2595049954026
1995-08-01,457.3,425.24567442201214
1995-09-01,280.0,244.49095312606167
1995-10-01,198.3,285.16689909721913
1995-11-01,182.6,156.80528491975107
1995-12-01,0.1,39.66767983896601
1996-01-01,2.8,15.920336742438685
1996-02-01,9.1,8.951514705658258
1996-03-01,14.4,32.63304222531393
1996-04-01,124.3,112.54578824759639
1996-05-01,74.3,219.0674796879373
1996-06-01,572.4,631.1434755576258
1996-07-01,696.0,687.0792306454846
1996-08-01,327.4,429.64537090861194
1996-09-01,342.7,236.1008812718987
1996-10-01,294.1,277.4752363347581
1996-11-01,89.9,167.06709612727235
1996-12-01,62.5,32.57675350574201
1997-01-01,2.1,6.1465057374445955
1997-02-01,1.5,18.29697688986095
1997-03-01,36.1,30.005008838556073
1997-04-01,60.6,111.88433501865228
1997-05-01,133.6,229.52897554965014
1997-06-01,544.2,598.7923886469874
1997-07-01,970.5,677.8985702844077
1997-08-01,536.0,422.34341676275955
1997-09-01,292.2,254.8913481241952
1997-10-01,288.9,247.26207995427328
1997-11-01,298.4,150.21210439027948
1997-12-01,88.4,46.51998145759396
1998-01-01,6.0,8.314161825935358
1998-02-01,2.1,12.806177798939673
1998-03-01,8.1,45.920355251886036
1998-04-01,61.1,117.36967556837988
1998-05-01,151.6,203.81694450503534
1998-06-01,732.5,634.1489836325951
1998-07-01,641.4,700.9748613556412
1998-08-01,371.8,423.1550359582708
1998-09-01,517.6,243.61646910579972
1998-10-01,444.8,270.6409622803164
1998-11-01,135.0,162.8649292712775
1998-12-01,79.4,30.483373382502165
1999-01-01,1.8,7.9506067455932525
1999-02-01,23.8,21.13781281777702
1999-03-01,21.4,30.61868934540169
1999-04-01,111.6,101.17419541124738
1999-05-01,453.2,236.55185886565914
1999-06-01,607.3,630.883991620743
1999-07-01,700.4,667.3088642977
1999-08-01,266.3,415.71904804018703
1999-09-01,88.0,274.8228087443302
1999-10-01,567.9,273.9800293227855
1999-11-01,68.1,182.10763454845588
1999-12-01,4.9,52.76436931244946
2000-01-01,11.7,0.5905380149486221
2000-02-01,57.8,17.85098712030514
2000-03-01,21.5,36.34393108482432
2000-04-01,96.3,89.28628391770394
2000-05-01,124.5,227.98855388511157
2000-06-01,633.8,655.8563940122463
2000-07-01,343.2,672.9551743198873
2000-08-01,566.5,395.60550261021945
2000-09-01,195.8,236.68275784890324
2000-10-01,214.2,310.7007256234372
2000-11-01,78.1,137.9920382807772
2000-12-01,69.1,37.19768620283085
2001-01-01,16.5,15.260455228293004
2001-02-01,28.3,11.377638586366764
2001-03-01,7.0,20.856106740171064
2001-04-01,238.0,103.66998848196388
2001-05-01,238.6,226.68021534384553
2001-06-01,715.3,657.041801644671
2001-07-01,598.5,645.7119956174051
2001-08-01,361.3,428.77856699519907
2001-09-01,216.8,230.32703372682585
2001-10-01,319.6,291.34181088912646
2001-11-01,181.0,157.6136364973338
2001-12-01,10.1,42.637683188214766
2002-01-01,4.7,9.69653931252132
2002-02-01,8.7,17.860815217215997
2002-03-01,35.7,29.208098497235028
2002-04-01,117.3,112.55359090124173
2002-05-01,330.8,235.3990691279865
2002-06-01,503.1,655.8146941046266
2002-07-01,318.7,636.6217208308599
2002-08-01,438.2,405.51553778866366
2002-09-01,99.0,224.11165338878433
2002-10-01,511.7,287.4152475923951
2002-11-01,137.5,151.7578436956839
2002-12-01,2.1,32.77100655310453
2003-01-01,0.7,2.3452262432544013
2003-02-01,50.9,7.26666592213323
2003-03-01,82.1,27.925083657695154
2003-04-01,134.4,115.75348544472487
2003-05-01,91.0,226.6329001264654
2003-06-01,566.7,657.2440312515072
2003-07-01,532.0,635.0458604590244
2003-08-01,350.3,420.86788059564196
2003-09-01,93.6,210.0768522795687
2003-10-01,407.0,297.36333616849424
2003-11-01,76.4,153.4559250370725
2003-12-01,9.7,27.71374011859859
2004-01-01,2.4,-1.0350179799453634
2004-02-01,8.1,14.084556420434339
2004-03-01,37.9,35.3009788803934
2004-04-01,113.2,106.47956324482513
2004-05-01,610.9,218.8150240857583
2004-06-01,673.4,638.8156174312999
2004-07-01,385.4,647.8635753577549
2004-08-01,417.9,405.4007860722036
2004-09-01,192.8,208.61870245335308
2004-10-01,320.6,299.91648641000415
2004-11-01,120.7,159.79912240851604
2004-12-01,2.7,33.29230605630232
2005-01-01,19.8,20.059650167016855
2005-02-01,7.0,11.546403602225407
2005-03-01,25.3,28.033073828386872
2005-04-01,205.9,106.68498638870841
2005-05-01,134.8,239.01005697069553
2005-06-01,619.2,649.1010033937147
2005-07-01,832.7,640.3343572141224
2005-08-01,291.0,417.42307573825144
2005-09-01,414.7,229.58827933589444
2005-10-01,240.1,284.2010536114037
2005-11-01,184.3,155.66597584736488
2005-12-01,56.4,30.622257983801113
2006-01-01,8.1,8.570246503039986
2006-02-01,0.5,16.1787766351634
2006-03-01,90.7,35.393805156934086
2006-04-01,65.3,113.4311593598714
2006-05-01,521.2,243.77500728820127
2006-06-01,482.4,642.309759193959
2006-07-01,804.0,703.73951312024
2006-08-01,432.6,399.1724271007489
2006-09-01,474.8,243.298857348774
2006-10-01,376.4,289.9083629896633
2006-11-01,162.8,160.94274935700886
2006-12-01,1.8,33.537293815081405
2007-01-01,0.5,15.063267516734193
2007-02-01,5.6,15.452471183952202
2007-03-01,7.3,42.1704806161477
2007-04-01,138.5,105.33209366520835
2007-05-01,192.7,244.40793469428212
2007-06-01,705.9,642.040949239852
2007-07-01,966.3,702.3530267641225
2007-08-01,489.6,422.22387580919457
2007-09-01,526.7,278.2035971811104
2007-10-01,357.2,270.4699377207627
2007-11-01,87.4,159.90296297646555
2007-12-01,11.9,35.78761171292239
2008-01-01,0.8,11.950480774146826
2008-02-01,30.3,26.173518397259652
2008-03-01,217.2,40.77871008880225
2008-04-01,108.4,118.10883100197736
2008-05-01,81.2,248.50869080232204
2008-06-01,469.9,643.2227066927226
2008-07-01,505.1,748.0448108539784
2008-08-01,349.0,419.07192899466304
2008-09-01,347.0,289.8132015896657
2008-10-01,343.4,302.3179591599312
2008-11-01,55.4,158.53575946430803
2008-12-01,17.0,21.522362805092428
2009-01-01,3.3,0.03781794682189543
2009-02-01,1.5,9.627174003038153
2009-03-01,62.6,36.68883807756444
2009-04-01,69.0,99.32973903121447
2009-05-01,191.6,207.8909374794191
2009-06-01,438.2,629.3506050858784
2009-07-01,924.9,683.405802282095
2009-08-01,269.3,432.1046250780502
2009-09-01,326.5,275.54883709219496
2009-10-01,205.2,284.59300104819545
2009-11-01,274.4,149.25535569449897
2009-12-01,44.2,40.889064507749204
2010-01-01,18.6,4.3237970964906465
2010-02-01,1.0,10.99288947003057
2010-03-01,31.4,46.17731237003559
2010-04-01,138.9,103.94606396068605
2010-05-01,190.6,194.55012422188787
2010-06-01,667.5,625.6257129998478
2010-07-01,629.0,714.7182983864568
2010-08-01,356.0,400.2476491185548
2010-09-01,275.6,254.33391035053742
2010-10-01,441.4,290.6443105198095
2010-11-01,335.1,163.96943147956114
2010-12-01,46.8,36.6152959826328
2011-01-01,20.5,3.33124646911471
2011-02-01,45.7,8.681448862168592
2011-03-01,24.1,36.82893542823315
2011-04-01,165.2,105.31805359319586
2011-05-01,124.2,227.6309664671381
2011-06-01,788.5,641.9573872049674
2011-07-01,536.8,665.1450482347312
2011-08-01,492.7,410.1866603321166
2011-09-01,391.2,229.60370856204216
2011-10-01,227.2,312.6745544254294
2011-11-01,169.7,170.99163282890612
2011-12-01,49.5,31.279685108089403
2012-01-01,7.4,18.82365016118421
2012-02-01,11.0,22.641729975690964
2012-03-01,21.0,27.51790876684936
2012-04-01,171.1,123.08210804186504
2012-05-01,95.3,188.92506063112432
2012-06-01,430.3,651.1418190969864
2012-07-01,362.6,651.7057823473734
2012-08-01,501.6,408.6057894118161
2012-09-01,241.1,246.38325515419902
2012-10-01,187.5,296.082098189799
2012-11-01,112.9,158.54636661089148
2012-12-01,9.4,36.778570775469674
2013-01-01,3.9,9.54735214427572
2013-02-01,40.1,4.73919424287713
2013-03-01,49.9,20.036899116586227
2013-04-01,49.3,115.32272557406056
2013-05-01,119.3,230.71461194468066
2013-06-01,1042.7,629.7555422797108
2013-07-01,830.2,623.7025164869146
2013-08-01,369.7,430.4641700899533
2013-09-01,318.6,209.26086012968858
2013-10-01,259.9,285.8439813094113
2013-11-01,154.9,171.52041365341142
2013-12-01,17.0,30.863937002470887
2014-01-01,4.6,16.156882493975367
2014-02-01,10.3,35.11043748501648
2014-03-01,17.9,26.971091251976063
2014-04-01,95.7,115.88713686466195
2014-05-01,251.0,203.7054240180469
2014-06-01,454.4,684.9728039261299
2014-07-01,677.8,662.0571751332411
2014-08-01,733.9,421.18627766495695
2014-09-01,298.8,257.9338125562226
2014-10-01,355.5,281.0903365925619
2014-11-01,99.5,137.75844334418198
2014-12-01,47.2,36.01346638893881
2015-01-01,3.1,10.733690286045748
2015-02-01,5.8,14.546574013272608
2015-03-01,50.1,44.31498839050683
2015-04-01,214.1,114.59794960354833
2015-05-01,201.8,239.0716669907128
2015-06-01,563.6,639.9466633989466
2015-07-01,406.0,645.6220562447451
2015-08-01,252.2,445.57390005382535
2015-09-01,292.9,249.0006309345451
2015-10-01,308.1,310.38065287524125
2015-11-01,223.6,142.4700792689149
2015-12-01,79.4,28.36476839556346
